zip_code_tabulation_area	B24091_001E
78416	29213
78417	30552
78418	48790
78419	29773
78501	31207
78503	30337
78504	47122
78516	26631
78520	26583
78521	25975
78526	35765
78535	27102
78536	39821
78537	25039
78538	25894
78539	44237
78541	31469
78542	30673
78543	28683
78545	13125
78548	30500
78549	17120
78550	30755
78552	36646
78557	29980
78558	30399
78559	35294
78560	30188
78561	32841
78562	24338
78563	71731
78564	-666666666
78565	-666666666
78566	29949
78567	24167
78569	31881
78570	28946
78572	33329
78573	30266
78574	28269
78575	41750
78576	19077
78577	31478
78578	27594
78579	30455
78580	28065
78582	28681
78583	40116
78584	23436
78585	17969
78586	30291
78588	16607
78589	29510
78590	28750
78591	37031
78592	22031
78593	25701
78594	27692
78595	25720
78596	31332
78597	38375
78598	16167
78602	43703
78605	40603
78606	40778
78607	-666666666
78608	55383
78609	38021
78610	48737
78611	38141
78612	46340
78613	61466
78614	40341
78615	40641
78616	37639
78617	35646
78618	43750
78619	81667
78620	64626
78621	43741
78622	33125
78623	37171
78624	38947
78626	44081
78628	60161
78629	33861
78631	44375
78632	31667
78633	60167
78634	44842
78635	31394
78636	40753
78638	45323
78639	37236
78640	42399
78641	52329
78642	47762
78643	32487
78644	36486
78645	59037
78648	30237
78650	37639
78652	50438
78653	41782
78654	38522
78655	32841
78656	33776
78657	55638
78659	41081
78660	49490
78661	38125
78662	47167
78663	44833
78664	44087
78665	54214
78666	34735
78669	63125
78670	41500
78671	35682
78672	50429
78675	39600
78676	50891
78677	-666666666
78681	60538
78701	91101
78702	42303
78703	83235
78704	52306
78705	34914
78712	-666666666
78717	69228
78719	35205
78721	33962
78722	48072
78723	40701
78724	31975
78725	35683
78726	57401
78727	55616
78728	48566
78729	49639
78730	74985
78731	75243
78732	111417
78733	103125
78734	83214
78735	68040
78736	61701
78737	86733
78738	101408
78739	98732
78741	32311
78742	30000
78744	31005
78745	42288
78746	95000
78747	41683
78748	47640
78749	66599
78750	65470
78751	48414
78752	33003
78753	31539
78754	45293
78756	62435
78757	53156
78758	37853
78759	61921
78801	30192
78802	31152
78827	35714
78828	42250
78829	40625
78830	47614
78832	40851
78833	19559
78834	27250
78836	-666666666
78837	43250
78838	66146
78839	25460
78840	35674
78843	-666666666
78850	39875
78851	-666666666
78852	31491
78860	-666666666
78861	38043
78870	22384
78871	-666666666
78872	28091
78873	28289
78877	85694
78879	-666666666
78880	36063
78881	34500
78883	-666666666
78884	43125
78885	40893
78886	45227
78931	73631
78932	51042
78933	55268
78934	42091
78935	34213
78938	35592
78940	37485
78941	32139
78942	41326
78943	63702
78944	43452
78945	40910
78946	42917
78947	41792
78948	35568
78949	48860
78950	37309
78951	-666666666
78953	50408
78954	47292
78956	38192
78957	43622
78959	25226
78962	40787
78963	30536
79001	39479
79003	47500
79005	47031
79007	44046
79009	32292
79010	56000
79011	55000
79012	55833
79013	30307
79014	45712
79015	48756
79016	-666666666
79018	26250
79019	51157
79021	26630
79022	36435
79024	45179
79025	-666666666
79027	34636
79029	37424
79031	40833
79032	48095
79033	52045
79034	42321
79035	33135
79036	37081
79039	44432
79040	37647
79041	41557
79042	36250
79043	31339
79044	40050
79045	38130
79046	40625
79051	-666666666
79052	32083
79053	38750
79054	42212
79056	82813
79057	32346
79058	-666666666
79059	46786
79061	44474
79062	40938
79063	47250
79064	32042
79065	40885
79068	54243
79070	40743
79072	35890
79078	73688
79079	38875
79080	46100
79081	37880
79082	32500
79083	45833
79084	36332
79085	32841
79086	47188
79087	36125
79088	35793
79091	28810
79092	39167
79093	-666666666
79094	26707
79095	32201
79096	40811
79097	51048
79098	52750
79101	34205
79102	36021
79103	32111
79104	26320
79105	-666666666
79106	37457
79107	28324
79108	41476
79109	44009
79110	41057
79111	42530
79118	45696
79119	62278
79121	48772
79124	61458
79201	34150
79220	39583
79225	30871
79226	38185
79227	32679
79229	65250
79230	22298
79231	-666666666
79233	33750
79234	48750
79235	40475
79236	33438
79237	31923
79239	39464
79240	-666666666
79241	39564
79243	-666666666
79244	37917
79245	33750
79247	41563
79248	30962
79250	41250
79251	36875
79252	34419
79255	32469
79256	36125
79257	35592
79258	-666666666
79259	-666666666
79261	41458
79311	40242
79312	36467
79313	31414
79314	-666666666
79316	34913
79322	35031
79323	55000
79324	-666666666
79325	40270
79326	-666666666
79329	41297
79330	35848
79331	35958
79336	40124
79339	34430
79342	50781
79343	36771
79344	34375
79345	31364
79346	36250
79347	35486
79350	29091
79351	34028
79353	-666666666
79355	43614
79356	32614
79357	29293
79358	39000
79359	31633
79360	43492
79363	47816
79364	31553
79366	62969
79367	31635
79369	43214
79370	42222
79371	45875
79372	46477
79373	41104
79376	-666666666
79377	41250
79378	38750
79379	41063
79380	32583
79381	36106
79382	50615
79401	26787
79403	30156
79404	30069
79406	-666666666
79407	37121
79410	36576
79411	27686
79412	26929
79413	37291
79414	35488
79415	26592
79416	37222
79423	45310
79424	53786
79501	40909
79502	42440
79503	46875
79504	37061
79505	32500
79506	44545
79508	49886
79510	36442
79511	48125
79512	36830
79517	44583
79518	21875
79519	30714
79520	40667
79521	32030
79525	38906
79526	43958
79527	45221
79528	44583
79529	37500
79530	26800
79532	38750
79533	31250
79534	26750
79535	50000
79536	40778
79537	-666666666
79538	34659
79539	71500
79540	27361
79541	62991
79543	41250
79544	32500
79545	36612
79546	37201
79547	39583
79548	32031
79549	42944
79553	32094
79556	34873
79560	38920
79561	44167
79562	50566
79563	35000
79565	55000
79566	52813
79567	33125
79601	36192
79602	42065
79603	31063
79605	32475
79606	42004
79607	32625
79699	-666666666
79701	40688
79703	46747
79705	59319
79706	50226
79707	62079
79713	50250
79714	52158
79718	35391
79719	41250
79720	36320
79730	41773
79731	50981
79733	40625
79734	35824
79735	36439
79738	47727
79739	32311
79741	50500
79742	40139
79743	56563
79744	47188
79745	44194
79748	25417
79749	51302
79752	41771
79754	50833
79755	32135
79756	48336
79758	60846
79759	-666666666
79761	42073
79762	45421
79763	41044
79764	49244
79765	62127
79766	52122
79770	-666666666
79772	43268
79777	50735
79778	51371
79780	24643
79781	29432
79782	39464
79783	61786
79785	60000
79788	35000
79789	60417
79821	28617
79830	36965
79831	-666666666
79834	39375
79835	25741
79836	26652
79837	17917
79838	25574
79839	24667
79842	35139
79843	38800
79845	35102
79846	-666666666
79847	51458
79848	37656
79849	24712
79851	31513
79852	25227
79853	23696
79854	34318
79855	25192
79901	19712
79902	36464
79903	28449
79904	30836
79905	23165
79906	41016
79907	25818
79908	44922
79911	62012
79912	50013
79915	27017
79916	-666666666
79920	-666666666
79922	51659
79924	31423
79925	35830
79927	27162
79928	36806
79930	28518
79932	44160
79934	44470
79935	35489
79936	36952
79938	40068
79942	-666666666
80002	43495
80003	44882
80004	54078
80005	62508
80007	81841
80010	30854
80011	35133
80012	36529
80013	46500
80014	42429
80015	55369
80016	66578
80017	41586
80018	58333
80019	59631
80020	58687
80021	54766
80022	43706
80023	84821
80024	34384
80025	29828
80026	61993
80027	79474
80030	41163
80031	51292
80033	46059
80045	51724
80101	51719
80102	46551
80103	47333
80104	61848
80105	45833
80106	61900
80107	57742
80108	92485
80109	72340
80110	41027
80111	74730
80112	68001
80113	54725
80116	79020
80117	59529
80118	81788
80120	51440
80121	63486
80122	62289
80123	56722
80124	73556
80125	66484
80126	80154
80127	70014
80128	55843
80129	76588
80130	82019
80131	56029
80132	78486
80133	47413
80134	71693
80135	77200
80136	47593
80137	61023
80138	71477
80202	75394
80203	52193
80204	39341
80205	49196
80206	54508
80207	57290
80209	67720
80210	68457
80211	57164
80212	62749
80214	38448
80215	48167
80216	35564
80218	53643
80219	32260
80220	58156
80221	39377
80222	50968
80223	38609
80224	52482
80226	43991
80227	46646
80228	53348
80229	38583
80230	73396
80231	42905
80232	45842
80233	45330
80234	50858
80235	45154
80236	40559
80237	54894
80238	93338
80239	35610
80241	56042
80246	40625
80247	41668
80249	42463
80260	35887
80264	-666666666
80290	-666666666
80293	-666666666
80294	-666666666
80301	60206
80302	53818
80303	55381
80304	65024
80305	70861
80310	43281
80401	61883
80403	80675
80419	-666666666
80420	41037
80421	46318
80422	54725
80423	41438
80424	37313
80425	83958
80426	37167
80427	40313
80428	57273
80432	61750
80433	62908
80434	-666666666
80435	40330
80436	79250
80438	42188
80439	72899
80440	57935
80442	36316
80443	42112
80444	48800
80446	37832
80447	46520
80448	-666666666
80449	56750
80451	43333
80452	53590
80453	55598
80454	56554
80455	60417
80456	23350
80457	43750
80459	35091
80461	41085
80463	44904
80465	64307
80466	51472
80467	44509
80468	83125
80469	35156
80470	55574
80471	-666666666
80473	-666666666
80475	-666666666
80476	45938
80477	36250
80478	37674
80479	-666666666
80480	36316
80481	69063
80482	46827
80483	40417
80487	42474
80488	33125
80497	41879
80498	46368
80501	40650
80503	66150
80504	56668
80510	34063
80511	-666666666
80512	49894
80513	53223
80514	40327
80515	55453
80516	75267
80517	43761
80520	45338
80521	40838
80524	45483
80525	50764
80526	43171
80528	66615
80530	51413
80532	7109
80534	60942
80535	43438
80536	58125
80537	42944
80538	49028
80540	68672
80542	55815
80543	46094
80544	-666666666
80545	47639
80546	53289
80547	66750
80549	53074
80550	58461
80601	46696
80602	65172
80603	50039
80610	42429
80611	57083
80612	29875
80615	41667
80620	35796
80621	43503
80622	62159
80623	42000
80624	44595
80631	35026
80634	47525
80640	48733
80642	56817
80643	51019
80644	42692
80645	44354
80648	47115
80649	37115
80650	44688
80651	46510
80652	65380
80653	40833
80654	42151
80701	36708
80705	29727
80720	36887
80721	42368
80722	40577
80723	39796
80726	31415
80727	36953
80728	45446
80729	38500
80731	40069
80733	36989
80734	42013
80735	37917
80736	36618
80737	42738
80740	37500
80741	40268
80742	51250
80743	40539
80744	26813
80745	37321
80746	36250
80747	49773
80749	49063
80750	48889
80751	40654
80754	50781
80755	30682
80757	40625
80758	47150
80759	40547
80801	36250
80802	36607
80804	38500
80805	32656
80807	34796
80808	44012
80809	46838
80810	42357
80812	36458
80813	29948
80814	53267
80815	39167
80816	46486
80817	43391
80818	38516
80819	50500
80820	60139
80821	43289
80822	43542
80823	26667
80824	46750
80825	41250
80827	59519
80828	40956
80829	52657
80830	36042
80831	57490
80832	33636
80833	40104
80834	27250
80835	50938
80836	35754
80840	51389
80860	36750
80861	37500
80862	40750
80863	52043
80864	51591
80902	39155
80903	39708
80904	40419
80905	39140
80906	52312
80907	41432
80908	67430
80909	35461
80910	33213
80911	40375
80913	-666666666
80914	31667
80915	37456
80916	34066
80917	40665
80918	45274
80919	63720
80920	59032
80921	79573
80922	51730
80923	52299
80924	76580
80925	46767
80926	39875
80927	65377
80928	39234
80929	31250
80930	38750
80938	-666666666
80939	-666666666
80951	53787
81001	35740
81003	35953
81004	33505
81005	40893
81006	45948
81007	49135
81008	42196
81019	46875
81020	37135
81021	-666666666
81022	41563
81023	40500
81024	-666666666
81025	36987
81027	45000
81029	27250
81030	27083
81033	41085
81036	32740
81038	-666666666
81039	40069
81040	36849
81041	28438
81043	15625
81044	29479
81045	40000
81047	29063
81049	31250
81050	35887
81052	33403
81054	34886
81055	45769
81057	38472
81058	27841
81059	42031
81062	37411
81063	31532
81064	28824
81067	34507
81069	51103
81071	41094
81073	33885
81076	50625
81077	31786
81081	56250
81082	37239
81084	18875
81087	33333
81089	31903
81090	36696
81091	35179
81092	40523
81101	35869
81120	34952
81121	42917
81122	45992
81123	26959
81124	-666666666
81125	30051
81126	25227
81128	103036
81129	-666666666
81130	33667
81131	38631
81132	31339
81133	32115
81136	42500
81137	40763
81138	26389
81140	39375
81141	37019
81143	27105
81144	36065
81146	36333
81147	35000
81148	25982
81149	33092
81151	40285
81152	27056
81154	47656
81155	32292
81201	39719
81210	45688
81211	38125
81212	40363
81220	-666666666
81221	38281
81222	31810
81223	41544
81224	42396
81225	60542
81226	38914
81227	-666666666
81230	38612
81231	6683
81232	-666666666
81233	49904
81235	33214
81236	50673
81237	56932
81239	-666666666
81240	45238
81241	51250
81242	35929
81243	51346
81244	45500
81248	-666666666
81251	46625
81252	37303
81253	24714
81301	45445
81303	43604
81320	39539
81321	36925
81323	40583
81324	43438
81325	32917
81326	50306
81327	22344
81328	36603
81330	34511
81331	45046
81332	42000
81334	29826
81335	-666666666
81401	37843
81403	40712
81410	45938
81411	-666666666
81413	33365
81415	64625
81416	39216
81418	40744
81419	32353
81422	30536
81423	39375
81424	47891
81425	35988
81426	49500
81427	41316
81428	50464
81429	-666666666
81430	61618
81431	47250
81432	43802
81433	32083
81434	26563
81435	41705
81501	36971
81503	43620
81504	41556
81505	50686
81506	51725
81507	57985
81520	36352
81521	41454
81522	-666666666
81523	47396
81524	50216
81525	40536
81526	50500
81527	61800
81601	45908
81610	34000
81611	51416
81612	-666666666
81615	49064
81620	47519
81621	51284
81623	45059
81624	38571
81625	45325
81630	51389
81631	52130
81632	43750
81633	-666666666
81635	50708
81637	45882
81638	29375
81639	45093
81640	60227
81641	50745
81642	-666666666
81643	45114
81645	41406
81646	93636
81647	45806
81648	50542
81649	41858
81650	42286
81652	42457
81653	-666666666
81654	25601
81655	-666666666
81656	53750
81657	43129
82001	42098
82005	21111
82007	34707
82009	54771
82050	43750
82051	-666666666
82052	-666666666
82053	45485
82054	27708
82055	56500
82058	20250
82059	65817
82060	38889
82061	-666666666
82063	36894
82070	40640
82072	39836
82073	-666666666
82081	-666666666
82082	41488
82083	25417
82084	-666666666
82190	28750
82201	40043
82210	45417
82212	52344
82213	47650
82214	53417
82215	29821
82217	-666666666
82219	-666666666
82221	32000
82222	31985
82223	46875
82224	-666666666
82225	37075
82227	48750
82229	-666666666
82240	38882
82242	-666666666
82243	73264
82244	43125
82301	48616
82321	61250
82322	59821
82323	72656
82324	52794
82325	58074
82327	49688
82329	42391
82331	55154
82332	44038
82334	52750
82335	-666666666
82336	85089
82401	46310
82410	38393
82411	52250
82412	56250
82414	44505
82420	55398
82421	42188
82422	-666666666
82423	55833
82426	40152
82428	33750
82430	36250
82431	50518
82432	23382
82433	40347
82434	11406
82435	45720
82440	-666666666
82441	66324
82442	32188
82443	45580
82450	-666666666
82501	41445
82510	34375
82512	31500
82513	44417
82514	39779
82515	38036
82516	35096
82520	45066
82523	43750
82601	45938
82604	48471
82609	47101
82620	47500
82630	-666666666
82633	49467
82635	55833
82636	44179
82637	52546
82638	-666666666
82639	41761
82640	-666666666
82642	22250
82643	41198
82644	40332
82646	-666666666
82648	-666666666
82649	50057
82701	50951
82710	36587
82711	51354
82712	23981
82714	23088
82715	-666666666
82716	44278
82718	57287
82720	39750
82721	62371
82723	54515
82725	72188
82727	78861
82729	55368
82730	53607
82731	-666666666
82732	63659
82801	44853
82831	24479
82832	61801
82833	-666666666
82834	44710
82835	51313
82836	48000
82837	22159
82838	49178
82839	44444
82842	57850
82844	-666666666
82845	-666666666
82901	58369
82922	31106
82923	-666666666
82925	44917
82929	48112
82930	42975
82932	72917
82933	78813
82934	33851
82935	59713
82936	-666666666
82937	59444
82938	38750
82939	51020
82941	54462
82942	28125
82943	37566
82944	-666666666
82945	37109
83001	50639
83011	-666666666
83012	52969
83013	40536
83014	52211
83025	60324
83101	51780
83110	45185
83111	80313
83112	60417
83113	48074
83114	41858
83115	39655
83116	68750
83118	63093
83119	-666666666
83120	55217
83121	-666666666
83122	45466
83123	46364
83124	36786
83126	35074
83127	44965
83128	51689
83201	41388
83202	41588
83203	30313
83204	38939
83209	18542
83210	31741
83211	35199
83212	40156
83213	48333
83214	36346
83215	-666666666
83217	38854
83218	36786
83220	21875
83221	34790
83223	39583
83226	41713
83227	-666666666
83228	32431
83232	39667
83233	-666666666
83234	41771
83235	-666666666
83236	46250
83237	50192
83238	-666666666
83239	55417
83241	54191
83243	-666666666
83244	43542
83245	52596
83246	41548
83250	46371
83251	34250
83252	38525
83253	31250
83254	41298
83255	45250
83261	42250
83262	42500
83263	40879
83271	45875
83272	37045
83274	38105
83276	50118
83277	46786
83278	34734
83281	47045
83283	54141
83285	58828
83286	40156
83287	45938
83301	36170
83302	24688
83311	43681
83312	15250
83313	41449
83314	36827
83316	34684
83318	33316
83320	32727
83321	29773
83322	-666666666
83323	38224
83324	35536
83325	33657
83327	30568
83328	43235
83330	35744
83332	35439
83333	41051
83334	32500
83335	27464
83336	34740
83337	243295
83338	32027
83340	40082
83341	36717
83342	35455
83344	39318
83346	37071
83347	35743
83348	40069
83349	36114
83350	35018
83352	35124
83353	30717
83354	-666666666
83355	32526
83401	36126
83402	37986
83404	47857
83406	51961
83414	44388
83420	30550
83421	33482
83422	51492
83423	28750
83424	19763
83425	32417
83427	38125
83428	50096
83429	53542
83431	41875
83433	-666666666
83434	44958
83435	38636
83436	32125
83440	34721
83442	44792
83443	34583
83444	25469
83445	36508
83446	-666666666
83448	37022
83449	40469
